ds,yhat,yhat_lower,yhat_upper
2022-07-27 08:32:00,21.352580607067864,8.241402448514267,35.67765569454271
2022-08-24 08:00:00,17.739000004491558,2.5949072467407057,31.113002408291827
2022-09-07 09:22:00,18.4597191178536,5.378137422593346,31.185920541851118
2022-09-21 07:02:00,19.65420140595752,5.169292149875334,32.46040175702736
2022-10-05 07:10:00,24.33322697002739,10.90383115234745,38.488167356678616
2022-10-19 07:25:00,27.995590964017406,14.01856823505331,42.036155137985375
2022-11-02 08:02:00,42.149308197443474,28.24332864630785,55.69442988568795
2022-11-16 08:12:00,56.07600839682779,42.71876449392686,69.63297827006728
2022-11-30 08:48:00,53.445370806479254,39.53893293682952,67.53439637752929
2022-12-14 08:20:00,71.39326526966984,57.80238405085898,84.96835844329419
2023-01-18 08:40:00,59.6091733544818,47.02294537941991,73.239426461441
2023-02-01 08:58:00,56.968348849056184,42.97432777660862,70.48122064315817
2023-02-15 08:56:00,61.589238131311355,48.03308696172765,74.32585778117901
2023-03-01 09:06:00,61.90774522122619,47.88510192361839,75.1416251870204
2023-03-13 09:20:00,57.5465660763569,44.378332973002166,70.68060067408396
2023-03-29 09:00:00,48.25406781380828,34.417613742463885,61.7803289624423
2023-05-10 08:59:00,56.72667608904827,42.50969888573673,70.7015758637629
2023-05-24 08:50:00,49.070789141623614,34.88736500287633,62.95765987260937
2023-06-07 08:36:00,38.379368444953094,25.222897832928265,52.64264535290658
2023-06-21 10:30:00,30.30420575297996,16.19282398035324,44.30411648825842
2023-07-05 10:42:00,28.433338564616374,15.338055338486758,41.06751816685552
2023-07-19 09:00:00,23.879809763695384,11.147442895148494,37.751342249148244
2023-08-02 10:45:00,18.05483012628023,4.658971114329628,31.75507685358875
2023-08-16 10:05:00,15.946311138328198,2.2734695015614954,29.797986435099062
2023-08-30 10:20:00,17.18835356782791,3.8166756454326958,29.960463778830228
2023-09-13 10:22:00,17.368553186142975,3.8036535088751067,30.991837737889554
2023-09-28 08:24:00,20.781774817711437,7.181783020800215,33.39960136295926
2023-10-11 09:18:00,24.571465248880266,11.2796980116516,38.733655105338215
2023-10-25 11:18:00,30.985386756525173,17.229401075413996,45.25522377556953
2023-11-08 08:38:00,48.898046580875395,34.21994457372161,62.5398076294019
2023-11-22 10:40:00,54.32828510734906,41.14120723991423,68.10763579094788
2023-12-06 09:41:00,55.781699754156726,43.1476079961814,70.56083771922731
2024-01-17 10:15:00,60.03509231186334,47.074118629141246,73.5252396230345
2024-01-31 09:06:00,55.318971631691966,42.44141321770149,68.80384754898833
2024-02-14 09:44:00,60.321240573140415,46.99192631114726,73.40377058683511
2024-02-28 08:44:00,60.87250772940587,46.754944200231705,74.01237463125042
2024-03-13 09:28:00,55.903071441209605,42.68789718198761,69.65223210320069
2024-03-26 08:38:00,47.40755196133277,33.69022919348515,62.25740651355322
2024-04-10 11:00:00,55.69666527246858,41.46676232359367,69.63797072611034
2024-04-24 08:50:00,63.783008164955234,51.14188331701941,77.47135120621704
2024-05-08 09:10:00,56.412079725425926,41.91136653261172,70.03660758957504
2024-05-22 09:00:00,48.67212169308583,34.95686099807704,62.65241680472106
2024-06-05 09:22:00,38.29104659287738,24.788047974611032,52.80068975239325
2024-06-20 10:45:00,29.25383261032393,15.58780499566241,43.76421898397427
2024-07-10 10:38:00,25.946458409487786,13.312243250100892,39.85288069535596
2024-07-24 10:58:00,20.15796971605597,6.947496682714064,34.08103346874715
2024-08-07 10:28:00,15.471824116532435,2.1012939349501845,29.31218253005909
2024-08-21 11:10:00,15.252094937091062,1.0128910876029253,28.953263955645237
2024-09-04 09:38:00,16.255772078425682,2.5950388009095477,28.9957110031923
2024-09-18 08:38:00,16.881970879900198,3.043718802085129,30.488400256144903
2024-10-02 08:50:00,21.366345754466554,7.40032096874038,34.91882613465952
2024-10-09 09:58:00,23.212391638906524,9.548489315919348,36.942435069459826
2024-10-23 10:10:00,28.7192042254334,14.605056312451552,43.135560399871544
2024-11-06 08:58:00,46.23550215676124,32.83335950072822,59.53139584100475
2024-11-20 09:50:00,53.60621907540657,40.04423652092771,67.82394814973739
2024-12-04 08:50:00,53.37484539234934,39.16468004979013,66.23769287214742
2025-01-22 09:10:00,53.67345308477137,38.84618660888918,66.75512100126372
2025-02-05 09:40:00,56.82069830752037,43.60462404864824,72.07218074124523
2025-02-19 10:47:00,59.68838934496529,46.69757463116347,73.45401872774525
2025-03-05 10:24:00,58.92879227335431,45.64449687329002,73.02472723745808
2025-03-19 10:00:00,50.31318303672433,37.012959006688384,65.48476407190489
2025-04-02 10:20:00,47.35430609317873,33.25022060890293,59.33574996467536
2025-04-16 10:30:00,59.91378146052979,45.882410761734555,72.65128035689129
2025-05-14 11:20:00,51.8196380431652,37.8842754780063,65.41348717172305
2025-05-28 12:18:00,43.79369574412778,30.768436628372157,56.577846452858026
2025-06-11 11:46:00,32.56461844208595,19.566401686126973,46.795536456363514
2025-06-25 11:10:00,27.27296239992988,14.176452935493248,41.836707372683776
2025-07-09 11:20:00,25.195083589800397,11.438522287728127,39.13326429476277
2025-07-23 11:16:00,19.594364994918397,6.181415794098102,32.246635971955875
2025-08-06 10:48:00,14.60843554312191,-0.4265861027934669,28.57935051006059
2025-08-20 11:14:00,14.013239880072415,-0.1984295482170496,27.371998827714137
2025-09-03 12:04:00,15.138306022479412,2.011089972278995,29.37853170498716
2025-09-04 12:04:00,15.143533076730893,1.727705356331901,29.14888829814832
2025-09-05 12:04:00,15.140217697076569,1.0772469679592185,28.20360257387763
2025-09-06 12:04:00,15.130826815790265,1.8330197547625158,28.336479134360793
2025-09-07 12:04:00,15.118254963929537,1.391854993519979,29.076785670879055
2025-09-08 12:04:00,15.105749167785056,0.8548495240346836,29.275346779682813
2025-09-09 12:04:00,15.096820332017494,1.22166343846294,28.735440350888137
