date,coverage_percentage
2022-07-18 08:27:32.634,56.15834597526778
2022-07-25 08:17:35.322,52.37725830919872
2022-08-04 08:17:35.893,84.87737323587551
2022-08-07 08:27:32.086,99.20240886314531
2022-08-09 08:17:28.961,56.78033306899286
2022-08-12 08:27:24.126,69.4191605755528
2022-08-14 08:17:37.411,45.81092263136119
2022-08-17 08:27:33.237,99.86783432170276
2022-08-22 08:27:21.673,97.73996690111709
2022-08-24 08:17:37.691,61.253972176091665
2022-08-27 08:27:33.225,99.80347538270583
2022-08-29 08:17:25.678,95.39603732818462
2022-09-01 08:27:21.852,99.27308876936515
2022-09-03 08:17:37.031,99.79600514871511
2022-09-06 08:27:32.230,93.26644600744724
2022-09-08 08:17:26.963,68.84950055749049
2022-09-11 08:27:22.742,86.40934583735577
2022-09-16 08:27:29.867,94.76681377281294
2022-09-18 08:17:26.751,99.30814140578312
2022-09-23 08:17:32.001,70.35440695596205
2022-09-26 08:27:27.879,99.90403622488853
2022-09-28 08:17:25.041,71.38990569995231
2022-10-01 08:27:19.853,96.98202546775157
2022-10-03 08:17:32.170,54.20249206860086
2022-10-06 08:27:27.437,99.94253666160989
2022-10-08 08:17:22.715,53.458284479389384
2022-10-11 08:27:19.162,59.84641206630952
2022-10-13 08:17:29.910,70.08603003292933
2022-10-23 08:17:27.291,48.7180224202357
2022-10-28 08:17:23.926,61.834768512663686
2022-11-05 08:27:24.802,98.54560290534639
2022-11-17 08:17:24.735,42.571714246310854
2022-11-20 08:27:20.343,84.12805130326852
2023-01-04 08:27:19.685,96.34303314485358
2023-01-09 08:27:17.415,93.47273939226774
2023-01-11 08:17:23.067,52.61173874567583
2023-01-14 08:27:17.798,80.83063237018136
2023-01-16 08:17:21.766,62.978116954762775
2023-01-21 08:17:20.392,35.39417560560595
2023-01-24 08:27:17.270,85.27846733783846
2023-01-29 08:27:18.255,68.09272337564575
2023-02-25 08:17:25.500,68.50292794216524
2023-02-28 08:27:21.457,78.5368684779111
2023-03-02 08:17:22.174,50.26294463506733
2023-03-05 08:27:17.356,72.9560290534639
2023-03-10 08:27:24.734,72.36415666804578
2023-03-12 08:17:21.026,77.26348089918632
2023-03-17 08:17:28.898,72.40206191491441
2023-03-20 08:27:23.840,59.533841069119134
2023-03-22 08:17:23.604,58.34780109226789
2023-04-01 08:17:23.778,67.58588576158941
2023-04-04 08:27:20.203,88.15967912471842
2023-04-06 08:17:27.873,59.988964058467495
2023-04-11 08:17:25.212,55.58397369948674
2023-04-14 08:27:20.604,66.53852342205673
2023-04-19 08:27:22.511,72.88937158093137
2023-04-21 08:17:23.602,61.77653656966855
2023-04-24 08:27:20.192,63.16197765825403
2023-04-26 08:17:26.776,57.51965246172942
2023-04-29 08:27:22.567,51.757803521353374
2023-05-04 08:27:20.968,79.27584700960787
2023-05-09 08:27:23.365,64.29400542453915
2023-05-11 08:17:24.137,32.8862685606583
2023-05-19 08:27:25.477,60.18939916333379
2023-05-21 08:17:27.701,40.81563462510918
2023-05-24 08:27:23.916,77.06638164850825
2023-05-26 08:17:29.738,98.84900933204615
2023-05-29 08:27:24.950,58.66662069599595
2023-06-05 08:17:29.482,53.37482186365099
2023-06-10 08:17:28.905,33.03827008633474
2023-06-13 08:27:24.810,72.11648967958443
2023-06-15 08:17:30.005,35.920359680794796
2023-06-18 08:27:25.308,42.77111203052453
2023-06-20 08:17:28.976,33.77488391338329
2023-06-25 08:17:29.454,74.14437089137131
2023-06-30 08:17:29.423,43.33658985115798
2023-07-03 08:27:25.544,64.26412448857629
2023-07-05 08:17:30.444,41.26729646485543
2023-07-08 08:27:25.955,54.789569254815426
2023-07-13 08:27:25.785,54.35916885027352
2023-07-18 08:27:26.286,56.13133820622443
2023-07-23 08:27:25.178,100.0
2023-07-28 08:27:26.407,85.52785822645153
2023-07-30 08:17:30.369,44.87797589973739
2023-08-04 08:17:29.700,22.343469866225348
2023-08-07 08:27:25.879,11.41106973750747
2023-08-12 08:27:25.596,43.2923045097228
2023-08-14 08:17:30.629,60.33420677607686
2023-08-17 08:27:26.092,99.86208798786375
2023-08-19 08:17:31.127,97.08948191054108
2023-08-22 08:27:26.831,96.95386843194042
2023-08-24 08:17:29.056,27.24279409736588
2023-08-27 08:27:25.064,68.71466004689009
2023-08-29 08:17:30.602,10.58453723178062
2023-09-01 08:27:25.846,99.80002758240244
2023-09-03 08:17:29.759,55.46341631611613
2023-09-06 08:27:25.177,99.97758929802785
2023-09-11 08:27:25.516,92.66020778743162
2023-09-16 08:27:23.782,27.40729673663826
2023-09-18 08:17:28.028,56.149726474509265
2023-09-21 08:27:22.303,82.00765411667356
2023-09-26 08:27:23.854,77.67606766882729
2023-10-01 08:27:22.740,25.570036316829864
2023-10-03 08:17:25.910,7.042836448920466
2023-10-06 08:27:20.712,29.860249161035256
2023-10-08 08:17:25.031,23.21102077895197
2023-10-13 08:17:27.170,26.64747391164437
2023-10-18 08:17:24.512,8.421924140587718
2023-10-21 08:27:20.624,82.17659633154048
2023-10-23 08:17:26.375,32.511967084054035
2023-10-26 08:27:21.536,53.292649289753136
2023-11-02 08:17:27.660,41.75079335878213
2023-11-05 08:27:23.454,71.8354939548568
2023-11-10 08:27:20.038,94.36054797039489
2023-11-22 08:17:20.694,28.04613156805958
2023-11-25 08:27:16.276,84.83370109869904
2023-11-27 08:17:18.183,40.75970756603904
2023-12-02 08:17:22.130,34.279967819790826
2024-01-01 08:17:25.884,42.264285385923785
2024-01-04 08:27:20.855,58.37413230359031
2024-01-06 08:17:21.205,32.2972693421597
2024-01-14 08:27:19.174,47.90431204891279
2024-01-19 08:27:11.861,92.73605939410656
2024-01-21 08:17:24.320,40.97825587275318
2024-01-29 08:27:15.774,42.3274950581529
2024-02-03 08:27:18.295,74.31618627315773
2024-02-05 08:17:20.919,66.4735898496759
2024-02-08 08:27:16.456,80.28892566542545
2024-02-10 08:17:25.458,47.90943170580253
2024-02-13 08:27:21.679,69.4731761136395
2024-02-15 08:17:22.754,55.34466510366386
2024-02-18 08:27:18.633,86.99030018847975
2024-02-23 08:27:20.836,48.40136992598722
2024-03-04 08:27:16.794,63.59122879602813
2024-03-06 08:17:25.575,23.644439847377374
2024-03-09 08:27:21.116,30.919873120948832
2024-03-11 08:17:21.231,23.640898328850884
2024-03-14 08:27:18.348,21.8900841263274
2024-03-16 08:17:25.137,18.046465122426348
2024-03-24 08:27:21.165,9.185321417282106
2024-03-29 08:27:20.549,18.007964464467342
2024-04-10 08:17:24.890,6.828542029535356
2024-04-13 08:27:21.289,16.55116535650255
2024-04-18 08:27:23.902,25.202270951133176
2024-04-20 08:17:25.752,31.92663080954351
2024-04-23 08:27:20.251,35.881257757550685
2024-04-25 08:17:27.185,40.26685974348366
2024-04-30 08:17:24.868,22.072817542407943
2024-05-03 08:27:21.083,23.08532156484163
2024-05-05 08:17:27.784,8.778099572472762
2024-05-08 08:27:23.029,28.91095481083069
2024-05-10 08:17:25.735,14.996782053050154
2024-05-13 08:27:20.296,57.6173401369926
2024-05-15 08:17:27.832,21.36720702911751
2024-05-18 08:27:22.522,40.48292189583046
2024-05-20 08:17:24.126,15.760469820254677
2024-05-23 08:27:20.389,26.23776030892291
2024-05-25 08:17:24.860,14.365834597526778
2024-05-30 08:17:25.057,29.750494184710153
2024-06-04 08:17:29.822,20.68309559660234
2024-06-07 08:27:26.270,30.833103479979773
2024-06-09 08:17:28.148,21.22753183468947
2024-06-12 08:27:23.873,22.625040224336875
2024-06-14 08:17:31.060,54.932652967406796
2024-06-17 08:27:26.346,32.831678389187694
2024-06-19 08:17:27.331,20.424768997379672
2024-06-22 08:27:23.209,35.59049326529674
2024-06-24 08:17:28.985,70.3931641612651
2024-06-27 08:27:23.425,18.598009469958164
2024-07-02 08:27:24.483,15.224911506458879
2024-07-04 08:17:28.588,16.367366406730376
2024-07-07 08:27:24.137,38.24759803245529
2024-07-09 08:17:27.560,9.394463966321407
2024-07-12 08:27:22.673,25.82574817266584
2024-07-14 08:17:27.153,66.8396313152209
2024-07-17 08:27:21.660,38.283225302257165
2024-07-19 08:17:28.500,74.98505953201857
2024-07-22 08:27:24.056,99.80634854962534
2024-07-24 08:17:27.217,42.90040454190226
2024-07-27 08:27:23.250,90.48866822966947
2024-07-29 08:17:26.658,22.621264367816092
2024-08-03 08:17:27.537,97.93534225164345
2024-08-06 08:27:22.289,98.62547694570864
2024-08-08 08:17:28.637,99.99482829954489
2024-08-11 08:27:24.968,67.6958350572335
2024-08-13 08:17:26.568,64.2112582172574
2024-08-16 08:27:21.473,36.434055072863515
2024-08-18 08:17:27.247,40.04045419022664
2024-08-21 08:27:20.846,14.648554222406105
2024-08-23 08:17:22.371,69.11517951546912
2024-08-26 08:27:18.733,63.30793453776491
2024-08-28 08:17:26.985,63.930262492529764
2024-09-02 08:17:24.782,25.409982123457358
2024-09-05 08:27:20.764,29.349400082747206
2024-09-07 08:17:24.214,52.05488898083023
2024-09-15 08:27:19.826,54.551096400496476
2024-09-25 08:27:22.410,77.01236611042155
2024-09-27 08:17:24.927,55.099296648738104
2024-09-30 08:27:21.571,47.70031719762791
2024-10-02 08:17:26.775,30.073800738007378
2024-10-05 08:27:21.123,63.267710200891834
